SampleNumber,Date,Time,Acceleration_X,Acceleration_Y,Acceleration_Z
55199,07/26/2019,21:08:28.862126,-0.137048675813644,0.57661112042509,-0.790695862992869
55239,07/26/2019,21:08:28.882126,-0.137081834832423,0.576681982330087,-0.790610384330715
55279,07/26/2019,21:08:28.902126,-0.137159019897354,0.576688890591657,-0.790307557256613
55319,07/26/2019,21:08:28.922126,-0.137243832394267,0.576621623688636,-0.790152864142624
55359,07/26/2019,21:08:28.942126,-0.137222663376485,0.576613810224917,-0.790281347640146
55399,07/26/2019,21:08:28.962126,-0.137085420821573,0.57668129017434,-0.790501379322334
55439,07/26/2019,21:08:28.982126,-0.137033296847422,0.576694593175693,-0.790649713491526
55479,07/26/2019,21:08:29.002126,-0.137143781616989,0.576635543597001,-0.790657234299017
55519,07/26/2019,21:08:29.022126,-0.137168796604593,0.576604124736561,-0.790470266161261
55559,07/26/2019,21:08:29.042126,-0.136997610094427,0.576636722121363,-0.790208226639342
55599,07/26/2019,21:08:29.062126,-0.136903212933441,0.576673438713349,-0.790138824861727
55639,07/26/2019,21:08:29.082126,-0.136997704527516,0.576612362922297,-0.790310302958972
55679,07/26/2019,21:08:29.102126,-0.137028627104616,0.57644293636364,-0.790472667640394
55719,07/26/2019,21:08:29.122126,-0.136950477823437,0.576374559124211,-0.790444271103338
55759,07/26/2019,21:08:29.142126,-0.136988491143217,0.576566182432951,-0.790309254521252
55799,07/26/2019,21:08:29.162126,-0.137080430634985,0.576769791311348,-0.790222095190417
55839,07/26/2019,21:08:29.182126,-0.13701493478908,0.576664095749012,-0.790220668881257
55879,07/26/2019,21:08:29.202126,-0.136950856478119,0.576396282095423,-0.790269258752819
55919,07/26/2019,21:08:29.222126,-0.137077352250804,0.576336264190025,-0.790348285131677
55959,07/26/2019,21:08:29.242126,-0.137154248729479,0.576515321730674,-0.790430876074817
55999,07/26/2019,21:08:29.262126,-0.137010993610014,0.57668710731742,-0.790449016602503
56039,07/26/2019,21:08:29.282126,-0.136948430750088,0.576719288947113,-0.790381328692072
56079,07/26/2019,21:08:29.302126,-0.137140044013892,0.576664529050223,-0.790317901042282
56119,07/26/2019,21:08:29.322126,-0.137262744259114,0.576597484172438,-0.790337169259706
56159,07/26/2019,21:08:29.342126,-0.137135246759371,0.576558172174877,-0.790403933712593
56199,07/26/2019,21:08:29.362126,-0.137065841121172,0.576577098979839,-0.790465523329361
56239,07/26/2019,21:08:29.382126,-0.137216813380637,0.576612520190294,-0.790500472809625
56279,07/26/2019,21:08:29.402126,-0.137294905773406,0.576565167452274,-0.790455077465237
56319,07/26/2019,21:08:29.422126,-0.13714702209472,0.576469792395246,-0.790355631980956
56359,07/26/2019,21:08:29.442126,-0.137007733630081,0.576449600086981,-0.790398094841187
56399,07/26/2019,21:08:29.462126,-0.137015651309345,0.576468904646388,-0.790624795291571
56439,07/26/2019,21:08:29.482126,-0.137064886508829,0.576464976346663,-0.790720205776573
56479,07/26/2019,21:08:29.502126,-0.1371018913203,0.576541605100947,-0.79048940476487
56519,07/26/2019,21:08:29.522126,-0.137129748849186,0.576695266017817,-0.790234338971163
56559,07/26/2019,21:08:29.542126,-0.1370934873485,0.576726988975879,-0.790285975081899
56599,07/26/2019,21:08:29.562126,-0.137030695430915,0.576632517619746,-0.790512966169528
56639,07/26/2019,21:08:29.582126,-0.137092214691276,0.576608198871729,-0.790604477358852
56679,07/26/2019,21:08:29.602126,-0.137261913023231,0.5766489632688,-0.790497023018445
56719,07/26/2019,21:08:29.622126,-0.137315192424157,0.576606135238878,-0.790314708512692
56759,07/26/2019,21:08:29.642126,-0.137188100844496,0.576545076657737,-0.790183213264294
56799,07/26/2019,21:08:29.662126,-0.13710843305734,0.57662792357657,-0.790205543797202
56839,07/26/2019,21:08:29.682126,-0.137188512990727,0.576755694065881,-0.790401044677668
56879,07/26/2019,21:08:29.702126,-0.137230678915843,0.576703147327601,-0.790623378983049
56919,07/26/2019,21:08:29.722126,-0.137131193337844,0.576520783437514,-0.790659695423382
56959,07/26/2019,21:08:29.742126,-0.137063559758871,0.576453324917782,-0.790453626323659
56999,07/26/2019,21:08:29.762126,-0.137110027755812,0.576542319344204,-0.790205978476245
57039,07/26/2019,21:08:29.782126,-0.137136951510064,0.576616545173431,-0.790179586411962
57079,07/26/2019,21:08:29.802126,-0.137094326131844,0.576585046189292,-0.790377515422496
57119,07/26/2019,21:08:29.822126,-0.137073302644671,0.57651951124293,-0.790543108416582
57159,07/26/2019,21:08:29.842126,-0.137086880458539,0.576517999494669,-0.790514116769129
57199,07/26/2019,21:08:29.862126,-0.137066748705554,0.576592238359275,-0.79039166448252
57239,07/26/2019,21:08:29.882126,-0.137024779854405,0.576663341824652,-0.790316987505042
57279,07/26/2019,21:08:29.902126,-0.137021680877338,0.576642689301051,-0.790292648867902
57319,07/26/2019,21:08:29.922126,-0.137038499633747,0.576520202789894,-0.79028532494934
57359,07/26/2019,21:08:29.942126,-0.137029599635482,0.576401853504658,-0.790318409569658
57399,07/26/2019,21:08:29.962126,-0.137018062025627,0.576427992366855,-0.790394748482879
57439,07/26/2019,21:08:29.982126,-0.137023995759787,0.576588186122855,-0.790454822189959
57479,07/26/2019,21:08:30.002126,-0.137020789164797,0.576716278048482,-0.790462077139071
57519,07/26/2019,21:08:30.022126,-0.137022712034309,0.576712275118279,-0.790453879928856
57559,07/26/2019,21:08:30.042126,-0.137065241702079,0.576612670525517,-0.790465855810048
57599,07/26/2019,21:08:30.062126,-0.137108801513768,0.576503100006022,-0.790463686410837
57639,07/26/2019,21:08:30.082126,-0.137100002373628,0.576497452782315,-0.79041647362235
57679,07/26/2019,21:08:30.102126,-0.137064198031286,0.576631257454523,-0.790365324787829
57719,07/26/2019,21:08:30.122126,-0.137056950824458,0.576765552510427,-0.790336385677139
57759,07/26/2019,21:08:30.142126,-0.137085345644625,0.576786519597597,-0.790309040210386
57799,07/26/2019,21:08:30.162126,-0.137094877835808,0.576740341498222,-0.790307405707559
57839,07/26/2019,21:08:30.182126,-0.137046706127883,0.576676989606798,-0.790332594373337
57879,07/26/2019,21:08:30.202126,-0.137002123477402,0.57661526900764,-0.790290961678672
57919,07/26/2019,21:08:30.222126,-0.137009405090794,0.576610754635217,-0.790205765948296
57959,07/26/2019,21:08:30.242126,-0.136982308081197,0.576655336620935,-0.790242361964421
57999,07/26/2019,21:08:30.262126,-0.136893159049589,0.576660679820187,-0.790378722159993
58039,07/26/2019,21:08:30.282126,-0.136894620179769,0.576602477671947,-0.790448814459984
58079,07/26/2019,21:08:30.302126,-0.137032849559475,0.576531793469517,-0.790474622398935
58119,07/26/2019,21:08:30.322126,-0.137121893524521,0.576483985091195,-0.790519670696954
58159,07/26/2019,21:08:30.342126,-0.137077106625884,0.576453197700359,-0.790477535248239
58199,07/26/2019,21:08:30.362126,-0.137054912551323,0.576437082575928,-0.790347499371181
58239,07/26/2019,21:08:30.382126,-0.137124866026776,0.576475523476217,-0.790311936956731
58279,07/26/2019,21:08:30.402126,-0.137135128684221,0.576556677657977,-0.790400279614729
58319,07/26/2019,21:08:30.422126,-0.137056316159789,0.576572789107768,-0.790474778016915
58359,07/26/2019,21:08:30.442126,-0.137084832441886,0.576531300137534,-0.790476606488218
58399,07/26/2019,21:08:30.462126,-0.137212944877875,0.576572561335401,-0.790421331481137
58439,07/26/2019,21:08:30.482126,-0.137175190095668,0.576661072573865,-0.790330357672413
58479,07/26/2019,21:08:30.502126,-0.13700181304048,0.576628711640126,-0.790268418756521
58519,07/26/2019,21:08:30.522126,-0.137000863720876,0.576502210021724,-0.790305858185452
58559,07/26/2019,21:08:30.542126,-0.137122246803502,0.576428425989002,-0.790430192872434
58599,07/26/2019,21:08:30.562126,-0.13708039354624,0.576445646603072,-0.790512343879775
58639,07/26/2019,21:08:30.582126,-0.136983803623093,0.57652958182138,-0.790400855660916
58679,07/26/2019,21:08:30.602126,-0.137077745926657,0.576624845325053,-0.790153696009935
58719,07/26/2019,21:08:30.622126,-0.137189425786387,0.576631659004508,-0.790044228987036
58759,07/26/2019,21:08:30.642126,-0.137113787704931,0.576562309126328,-0.790182965075619
58799,07/26/2019,21:08:30.662126,-0.137065526665178,0.576556970510884,-0.790346196879556
58839,07/26/2019,21:08:30.682126,-0.137196811762175,0.576629876246192,-0.790325726634587
58879,07/26/2019,21:08:30.702126,-0.137247166644522,0.576638221508989,-0.7902161644364
58919,07/26/2019,21:08:30.722126,-0.13708838947616,0.576576104000796,-0.790212098328136
58959,07/26/2019,21:08:30.742126,-0.136992822791989,0.576609697149746,-0.79030489427332
58999,07/26/2019,21:08:30.762126,-0.137078159143368,0.576720132618139,-0.790353628581462
59039,07/26/2019,21:08:30.782126,-0.137115326548351,0.576669753754763,-0.790340486170204
59079,07/26/2019,21:08:30.802126,-0.137027733331991,0.576474737327983,-0.790349338267981
59119,07/26/2019,21:08:30.822126,-0.136986980734136,0.576452571606581,-0.790376243647433
59159,07/26/2019,21:08:30.842126,-0.137006347925304,0.576636463560905,-0.790363867038455
59199,07/26/2019,21:08:30.862126,-0.136953829007462,0.576702098695243,-0.79032906582203
59239,07/26/2019,21:08:30.882126,-0.136883658468279,0.576583526074453,-0.790320490550114
59279,07/26/2019,21:08:30.902126,-0.136940466713795,0.576545017637692,-0.79035367474492
59319,07/26/2019,21:08:30.922126,-0.137055322388959,0.576623739612556,-0.790411752414363
59359,07/26/2019,21:08:30.942126,-0.137073066679088,0.576601645494011,-0.790434199081729
59399,07/26/2019,21:08:30.962126,-0.137054665971564,0.576486805416571,-0.790382562442303
59439,07/26/2019,21:08:30.982126,-0.137141959541906,0.576498146808962,-0.790329945147376
59479,07/26/2019,21:08:31.002126,-0.137253998178892,0.576618922648288,-0.790361285981988
59519,07/26/2019,21:08:31.022126,-0.137234416297929,0.576620486060277,-0.790428992148421
59559,07/26/2019,21:08:31.042126,-0.137140891950403,0.576516806908829,-0.790425994951315
59599,07/26/2019,21:08:31.062126,-0.137092042302117,0.57653757229688,-0.790352286696766
59639,07/26/2019,21:08:31.082126,-0.137055919562424,0.576647093012689,-0.79030887226407
59679,07/26/2019,21:08:31.102126,-0.1370208326219,0.576612783820633,-0.790333815134106
59719,07/26/2019,21:08:31.122126,-0.137065584991045,0.57649881255947,-0.79035136202057
59759,07/26/2019,21:08:31.142126,-0.137138884958988,0.576520646275416,-0.790325867963087
59799,07/26/2019,21:08:31.162126,-0.137122218307105,0.576591028990502,-0.79031925708482
59839,07/26/2019,21:08:31.182126,-0.137087148705938,0.576541880330608,-0.790331859152093
59879,07/26/2019,21:08:31.202126,-0.137140655491202,0.576482231952898,-0.790295282748703
59919,07/26/2019,21:08:31.222126,-0.137182396373343,0.576538389232445,-0.790274253971553
59959,07/26/2019,21:08:31.242126,-0.137129351906226,0.576607152629091,-0.790376448642438
59999,07/26/2019,21:08:31.262126,-0.137114212768873,0.576597248684268,-0.790451062066745
60039,07/26/2019,21:08:31.282126,-0.137203384720141,0.576584827034691,-0.790302378265922
60079,07/26/2019,21:08:31.302126,-0.137235233110683,0.576607709256793,-0.79014180863908
60119,07/26/2019,21:08:31.322126,-0.137130895741414,0.57656801313202,-0.790272901097311
60159,07/26/2019,21:08:31.342126,-0.137044317314829,0.576451400813768,-0.790504442694363
60199,07/26/2019,21:08:31.362126,-0.137073341618862,0.576410499843188,-0.790494335970521
60239,07/26/2019,21:08:31.382126,-0.137110196414004,0.576486505552276,-0.790354770384479
60279,07/26/2019,21:08:31.402126,-0.137073036095229,0.576524647866162,-0.790341691273782
60319,07/26/2019,21:08:31.422126,-0.137053098888685,0.576496715884635,-0.79037386243211
60359,07/26/2019,21:08:31.442126,-0.137123034240071,0.576529996954725,-0.790305631495753
60399,07/26/2019,21:08:31.462126,-0.137173288975184,0.576568675805386,-0.790231284003997
60439,07/26/2019,21:08:31.482126,-0.137091299610146,0.576472283628776,-0.790236636783217
60479,07/26/2019,21:08:31.502126,-0.136959344529733,0.576368901352353,-0.790234284580916
60519,07/26/2019,21:08:31.522126,-0.136910622551994,0.576430122917622,-0.790177222040968
60559,07/26/2019,21:08:31.542126,-0.136950985673022,0.576521971008682,-0.790127039033722
60599,07/26/2019,21:08:31.562126,-0.137032880151884,0.576497766800439,-0.790098322065049
60639,07/26/2019,21:08:31.582126,-0.137113399423916,0.576485815233284,-0.790080446372063
60679,07/26/2019,21:08:31.602126,-0.137132838566383,0.576575226695772,-0.790128069231705
60719,07/26/2019,21:08:31.622126,-0.137105297844767,0.576628935770452,-0.790246739752934
60759,07/26/2019,21:08:31.642126,-0.137122090119268,0.576593095911068,-0.790343511087003
60799,07/26/2019,21:08:31.662126,-0.137171543458822,0.576592214365175,-0.790387239010771
60839,07/26/2019,21:08:31.682126,-0.137138313628715,0.57664642622885,-0.79042430334428
60879,07/26/2019,21:08:31.702126,-0.137017883153687,0.576637669767901,-0.790433123446109
60919,07/26/2019,21:08:31.722126,-0.136952991444847,0.576554810061529,-0.790369308941523
60959,07/26/2019,21:08:31.742126,-0.137014851036007,0.576492404675766,-0.790307276497607
60999,07/26/2019,21:08:31.762126,-0.137084586711909,0.57646304001599,-0.790342984268315
61039,07/26/2019,21:08:31.782126,-0.137051394624717,0.576455830616723,-0.790409726944588
61079,07/26/2019,21:08:31.802126,-0.136992807045666,0.576535405790869,-0.790378216412914
61119,07/26/2019,21:08:31.822126,-0.136995972204719,0.576641285229997,-0.790293323863604
61159,07/26/2019,21:08:31.842126,-0.136994114938044,0.576575279610579,-0.790305035267448
61199,07/26/2019,21:08:31.862126,-0.136956952610428,0.576401433612472,-0.790410026419096
61239,07/26/2019,21:08:31.882126,-0.136985051696548,0.576402139078517,-0.790472332114026
61279,07/26/2019,21:08:31.902126,-0.137084055597225,0.576531090671277,-0.790434107611742
61319,07/26/2019,21:08:31.922126,-0.137113458790615,0.576510903432138,-0.790350238565962
61359,07/26/2019,21:08:31.942126,-0.13703228440847,0.576412901053143,-0.790312749431064
61399,07/26/2019,21:08:31.962126,-0.1369744560534,0.576483874816812,-0.790380249116935
61439,07/26/2019,21:08:31.982126,-0.137019825395961,0.576606721245704,-0.790473186285391
61479,07/26/2019,21:08:32.002126,-0.137060047810934,0.576542572135566,-0.790440526822897
61519,07/26/2019,21:08:32.022126,-0.136992385452637,0.57643616216149,-0.790307120837426
61559,07/26/2019,21:08:32.042126,-0.136889952757262,0.576548711594205,-0.790249401941164
61599,07/26/2019,21:08:32.062126,-0.136855427226393,0.576736193207716,-0.790316937587489
61639,07/26/2019,21:08:32.082126,-0.1368889209883,0.576704001594955,-0.79040354978234
61679,07/26/2019,21:08:32.102126,-0.136965899578178,0.576570660647369,-0.790427835745213
61719,07/26/2019,21:08:32.122126,-0.137039846385783,0.576617083490694,-0.790379040505822
61759,07/26/2019,21:08:32.142126,-0.137029502152922,0.576730358181734,-0.790293690069126
61799,07/26/2019,21:08:32.162126,-0.136961878078899,0.576700927734505,-0.790247181455881
61839,07/26/2019,21:08:32.182126,-0.136929520742063,0.576660964868468,-0.790277275683155
61879,07/26/2019,21:08:32.202126,-0.136890352000877,0.576699657127252,-0.790355869344756
61919,07/26/2019,21:08:32.222126,-0.136810918233201,0.576649117258824,-0.790454768184019
61959,07/26/2019,21:08:32.242126,-0.136837086620042,0.576547796454985,-0.790524304469277
61999,07/26/2019,21:08:32.262126,-0.136990324593125,0.576610219790763,-0.790473810169752
62039,07/26/2019,21:08:32.282126,-0.137042339995576,0.576744239264167,-0.790324306990882
62079,07/26/2019,21:08:32.302126,-0.136959808001713,0.576719826744879,-0.790253182675507
62119,07/26/2019,21:08:32.322126,-0.136973782526706,0.576583289273199,-0.790347052183342
62159,07/26/2019,21:08:32.342126,-0.13707957783093,0.576514351661357,-0.790473205761388
62199,07/26/2019,21:08:32.362126,-0.137067493626081,0.576551923876177,-0.79049850070863
62239,07/26/2019,21:08:32.382126,-0.136991027829179,0.57661239779499,-0.790446685477573
62279,07/26/2019,21:08:32.402126,-0.137001647260075,0.576615285297075,-0.790372126457183
62319,07/26/2019,21:08:32.422126,-0.136990549343415,0.576564888381069,-0.790294156627717
62359,07/26/2019,21:08:32.442126,-0.136900107435503,0.576525960983265,-0.790297608603093
62399,07/26/2019,21:08:32.462126,-0.136922608714087,0.576542683471219,-0.790441448349464
62439,07/26/2019,21:08:32.482126,-0.137050145323221,0.576611881802543,-0.790553034647568
62479,07/26/2019,21:08:32.502126,-0.137027156955972,0.576679035393704,-0.790425099552431
62519,07/26/2019,21:08:32.522126,-0.136886212309759,0.576690003372517,-0.790194789864668
62559,07/26/2019,21:08:32.542126,-0.136876731454598,0.576670319049791,-0.790168033811182
62599,07/26/2019,21:08:32.562126,-0.136938844351293,0.57665171504029,-0.790337331900525
62639,07/26/2019,21:08:32.582126,-0.136895535616446,0.576613428405555,-0.790444075574356
62679,07/26/2019,21:08:32.602126,-0.136892909437476,0.57658204615637,-0.790400594100753
62719,07/26/2019,21:08:32.622126,-0.137057148502501,0.576583142504495,-0.79030938761355
62759,07/26/2019,21:08:32.642126,-0.137142375152751,0.576545755224866,-0.790226089614799
62799,07/26/2019,21:08:32.662126,-0.136999157267189,0.576475865750787,-0.790196676041235
62839,07/26/2019,21:08:32.682126,-0.136869477804986,0.576473511506211,-0.790318385564851
62879,07/26/2019,21:08:32.702126,-0.136907858239694,0.576468239360857,-0.790508639996722
62919,07/26/2019,21:08:32.722126,-0.136964106049407,0.576348468874396,-0.790494423214561
62959,07/26/2019,21:08:32.742126,-0.136957577215024,0.576277375114671,-0.790257294473594
62999,07/26/2019,21:08:32.762126,-0.136959278963145,0.576420557450567,-0.790120801956878
63039,07/26/2019,21:08:32.782126,-0.136956081144573,0.576598912865041,-0.790226398327363
63079,07/26/2019,21:08:32.802126,-0.136923181099038,0.5765977212124,-0.790378350748561
63119,07/26/2019,21:08:32.822126,-0.136950972360635,0.576505918775616,-0.790464299545303
63159,07/26/2019,21:08:32.842126,-0.137043895264537,0.576491431424543,-0.790514571501402
63199,07/26/2019,21:08:32.862126,-0.137049997535101,0.576534207152073,-0.790444193218759
63239,07/26/2019,21:08:32.882126,-0.136956047244355,0.576547303276963,-0.790245825004199
63279,07/26/2019,21:08:32.902126,-0.136948982488544,0.576538091212515,-0.790188605617124
63319,07/26/2019,21:08:32.922126,-0.137055347079721,0.576516831448701,-0.790398915700701
63359,07/26/2019,21:08:32.942126,-0.137079718987674,0.576448119731548,-0.790592237423291
63399,07/26/2019,21:08:32.962126,-0.1370046493252,0.576410252222063,-0.790523121150401
63439,07/26/2019,21:08:32.982126,-0.137010579174211,0.576514436673419,-0.790336832115297
63479,07/26/2019,21:08:33.002126,-0.137074307232826,0.576614872338503,-0.790274932107124
63519,07/26/2019,21:08:33.022126,-0.13705939147419,0.576532315352662,-0.790332792905255
63559,07/26/2019,21:08:33.042126,-0.13706044067342,0.576452263437096,-0.79037448752813
63599,07/26/2019,21:08:33.062126,-0.137146905201959,0.576574300655903,-0.790383867989009
63639,07/26/2019,21:08:33.082126,-0.137129627739378,0.57669829613054,-0.790406739390493
63679,07/26/2019,21:08:33.102126,-0.1369799280149,0.57663276013813,-0.790390516599537
63719,07/26/2019,21:08:33.122126,-0.136948412125454,0.576523985526744,-0.790323546904083
63759,07/26/2019,21:08:33.142126,-0.137077438287169,0.576505775689647,-0.790353307270285
63799,07/26/2019,21:08:33.162126,-0.137155851109112,0.576514889664931,-0.790501678212897
63839,07/26/2019,21:08:33.182126,-0.137127404278722,0.576502258471083,-0.790536012372958
63879,07/26/2019,21:08:33.202126,-0.137091625833768,0.576494121444493,-0.790372981151961
63919,07/26/2019,21:08:33.222126,-0.137054223008259,0.576505162861166,-0.790270758525214
63959,07/26/2019,21:08:33.242126,-0.136975395601898,0.576507132489145,-0.790401248702728
63999,07/26/2019,21:08:33.262126,-0.136931419698936,0.576468139472209,-0.790572874162891
64039,07/26/2019,21:08:33.282126,-0.137019815870758,0.57642738670809,-0.790583882409923
64079,07/26/2019,21:08:33.302126,-0.137132636931834,0.576430349387104,-0.790518166152849
64119,07/26/2019,21:08:33.322126,-0.137068248516728,0.576440838751024,-0.790470096368019
64159,07/26/2019,21:08:33.342126,-0.136916753195951,0.576468388859066,-0.790365913435423
64199,07/26/2019,21:08:33.362126,-0.136946673699905,0.576562383151817,-0.790279160002559
64239,07/26/2019,21:08:33.382126,-0.137088171165054,0.576615146753316,-0.790409964034888
64279,07/26/2019,21:08:33.402126,-0.137077703596116,0.576527333518674,-0.790607907432777
64319,07/26/2019,21:08:33.422126,-0.137002381309411,0.576448478895163,-0.790541228942914
64359,07/26/2019,21:08:33.442126,-0.137075843572469,0.576494678338198,-0.790314121320242
64399,07/26/2019,21:08:33.462126,-0.137166974703495,0.576527334634401,-0.790260936439981
64439,07/26/2019,21:08:33.482126,-0.137107948272817,0.576464901595499,-0.790350598605098
64479,07/26/2019,21:08:33.502126,-0.137035881519498,0.576433231240656,-0.790393760218453
64519,07/26/2019,21:08:33.522126,-0.137057134430599,0.576477265585851,-0.790473167418662
64559,07/26/2019,21:08:33.542126,-0.137046640571178,0.57647879575393,-0.790656647455034
64599,07/26/2019,21:08:33.562126,-0.136965122126146,0.576419560909108,-0.790702016461725
64639,07/26/2019,21:08:33.582126,-0.136970372274917,0.576431618166808,-0.790482178652095
64679,07/26/2019,21:08:33.602126,-0.137099667052531,0.576521918484654,-0.790302672253441
64719,07/26/2019,21:08:33.622126,-0.137142394767777,0.576514708976702,-0.790427992583723
64759,07/26/2019,21:08:33.642126,-0.137006411621252,0.576379410837823,-0.790660888140019
64799,07/26/2019,21:08:33.662126,-0.136926803812695,0.576322597412048,-0.790701522315674
64839,07/26/2019,21:08:33.682126,-0.137025396064085,0.576421664063133,-0.790580249758298
64879,07/26/2019,21:08:33.702126,-0.137075025960244,0.576515799019015,-0.790482800239553
64919,07/26/2019,21:08:33.722126,-0.13700160617705,0.576538145753642,-0.790461352555621
64959,07/26/2019,21:08:33.742126,-0.137016396002029,0.576554518036366,-0.790499242084335
64999,07/26/2019,21:08:33.762126,-0.137098715396891,0.576513300238322,-0.790587638998448
65039,07/26/2019,21:08:33.782126,-0.13705286269808,0.576375962439788,-0.790645958553322
65079,07/26/2019,21:08:33.802126,-0.136972825447843,0.576322455205599,-0.790593617467716
65119,07/26/2019,21:08:33.822126,-0.137023247649612,0.57644347486812,-0.79050370932246
65159,07/26/2019,21:08:33.842126,-0.137086792644621,0.5765213706565,-0.790503108232045
65199,07/26/2019,21:08:33.862126,-0.137052511281137,0.576427068972717,-0.790573717016623
65239,07/26/2019,21:08:33.882126,-0.137045449306977,0.576340034913599,-0.790594808145981
65279,07/26/2019,21:08:33.902126,-0.137129650430067,0.576363350017864,-0.790525257742819
65319,07/26/2019,21:08:33.922126,-0.137144446466319,0.576392894471652,-0.790431822194707
65359,07/26/2019,21:08:33.942126,-0.137007293897326,0.576432504407738,-0.790364049636528
65399,07/26/2019,21:08:33.962126,-0.136895158323788,0.576536327254956,-0.790321124749789
65439,07/26/2019,21:08:33.982126,-0.136947821326323,0.576574810209581,-0.790351767171711
65479,07/26/2019,21:08:34.002126,-0.137050038529981,0.576489780373877,-0.790507503013641
65519,07/26/2019,21:08:34.022126,-0.137069975611316,0.576430290359718,-0.790651298678571
65559,07/26/2019,21:08:34.042126,-0.137053867640942,0.576408075682831,-0.790562525318682
65599,07/26/2019,21:08:34.062126,-0.137088011451635,0.576326496818133,-0.79030370761702
65639,07/26/2019,21:08:34.082126,-0.137151597195043,0.576297525551161,-0.790190455411712
65679,07/26/2019,21:08:34.102126,-0.137143646687036,0.57640911259304,-0.790319727526523
65719,07/26/2019,21:08:34.122126,-0.137057350024729,0.576482392452946,-0.790451455933832
65759,07/26/2019,21:08:34.142126,-0.137052482121034,0.576432805996678,-0.790433060043448
65799,07/26/2019,21:08:34.162126,-0.13715632391797,0.5764310706837,-0.790375898438836
65839,07/26/2019,21:08:34.182126,-0.13714235312055,0.576536496186264,-0.790349813761621
65879,07/26/2019,21:08:34.202126,-0.136983824277453,0.576594800047187,-0.790306963144382
65919,07/26/2019,21:08:34.222126,-0.136941353025779,0.576536735856637,-0.790312571648514
65959,07/26/2019,21:08:34.242126,-0.137014405362545,0.576483996479518,-0.790446680311934
65999,07/26/2019,21:08:34.262126,-0.136961190451197,0.576531682119346,-0.790576539287617
66039,07/26/2019,21:08:34.282126,-0.136845903589378,0.576591056018938,-0.790559091483189
66079,07/26/2019,21:08:34.302126,-0.136886406471957,0.576556908365579,-0.790460034144675
66119,07/26/2019,21:08:34.322126,-0.136970153393199,0.576501106117566,-0.79037666955514
66159,07/26/2019,21:08:34.342126,-0.136911633562671,0.576507341965749,-0.790320828167718
66199,07/26/2019,21:08:34.362126,-0.136865315070296,0.576505841219473,-0.790328796727575
66239,07/26/2019,21:08:34.382126,-0.136989533664245,0.576464646183782,-0.790404572912361
66279,07/26/2019,21:08:34.402126,-0.137069955299136,0.576468449078869,-0.79040945009648
66319,07/26/2019,21:08:34.422126,-0.136937311415613,0.576518492115445,-0.790271965660744
66359,07/26/2019,21:08:34.442126,-0.136845928901043,0.576538774674121,-0.790181365598168
66399,07/26/2019,21:08:34.462126,-0.136977920456334,0.576523534105717,-0.790292189261647
66439,07/26/2019,21:08:34.482126,-0.137087779576843,0.576503384761572,-0.790421226755483
66479,07/26/2019,21:08:34.502126,-0.137037877654187,0.57650071623626,-0.79036322714868
66519,07/26/2019,21:08:34.522126,-0.137020303026131,0.576514830582437,-0.790246373725999
66559,07/26/2019,21:08:34.542126,-0.137035739203413,0.576493588529892,-0.790248910985477
66599,07/26/2019,21:08:34.562126,-0.136928059723731,0.576468469614592,-0.790325920194699
66639,07/26/2019,21:08:34.582126,-0.13685117371662,0.57655062649804,-0.790424571387351
66679,07/26/2019,21:08:34.602126,-0.136958609014537,0.576627801168485,-0.790514876814609
66719,07/26/2019,21:08:34.622126,-0.137028221963239,0.576502681759811,-0.790442450661545
66759,07/26/2019,21:08:34.642126,-0.136934063571923,0.576375784545192,-0.790229820427297
66799,07/26/2019,21:08:34.662126,-0.136881679194318,0.576552103695607,-0.790195827849012
66839,07/26/2019,21:08:34.682126,-0.13694025272356,0.576790372788358,-0.79039594978071
66879,07/26/2019,21:08:34.702126,-0.13697964298746,0.576669804668493,-0.790511675343376
66919,07/26/2019,21:08:34.722126,-0.137017024422614,0.576387747902057,-0.790454976501221
66959,07/26/2019,21:08:34.742126,-0.13711425715172,0.576446498721879,-0.790403049293908
66999,07/26/2019,21:08:34.762126,-0.137164409552198,0.576746660185348,-0.790341948519795
67039,07/26/2019,21:08:34.782126,-0.137105530836331,0.57676683371045,-0.790211760653476
67079,07/26/2019,21:08:34.802126,-0.13706443847153,0.576502137883403,-0.790181377296074
67119,07/26/2019,21:08:34.822126,-0.137118900979473,0.576398839795089,-0.790315852523133
67159,07/26/2019,21:08:34.842126,-0.137177863516756,0.576511392641235,-0.790391279017974
67199,07/26/2019,21:08:34.862126,-0.137170461732855,0.576560978829906,-0.790288446134489
67239,07/26/2019,21:08:34.882126,-0.137119303374986,0.576547124146533,-0.79017863184106
67279,07/26/2019,21:08:34.902126,-0.137039739306882,0.576564087174898,-0.790221523834284
67319,07/26/2019,21:08:34.922126,-0.136985478236098,0.576482061465982,-0.790346092973071
67359,07/26/2019,21:08:34.942126,-0.137048087587903,0.576324535453559,-0.790384099978546
67399,07/26/2019,21:08:34.962126,-0.137148495504923,0.57635126666373,-0.790307724410494
67439,07/26/2019,21:08:34.982126,-0.137138619856078,0.576532677225713,-0.790249896961835
67479,07/26/2019,21:08:35.002126,-0.137101018912893,0.576569271924182,-0.790290888879947
67519,07/26/2019,21:08:35.022126,-0.137131027768088,0.576437501523704,-0.790355725658503
67559,07/26/2019,21:08:35.042126,-0.137110106120697,0.576390492135699,-0.790366368172173
